instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,117.2378,118.7361,0,3,3,3,1,6,cold,storm,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,118.7375,120.2359,0,4,4,4,1,6,cold,shiver,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,120.2369,121.7333,0,5,5,5,1,6,cold,arctic,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,121.7345,123.2352,0,6,6,6,1,6,cold,weather,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,123.2361,124.7353,0,7,7,7,1,6,cold,freeze,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,124.7367,126.2351,0,8,8,8,1,6,cold,chill,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,126.2362,127.7348,0,9,9,9,1,6,cold,frost,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,127.7354,129.2347,0,10,10,10,1,6,cold,coat,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,129.2359,130.7345,0,11,11,11,1,6,cold,gloves,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,130.7346,130.7347,130.81,132.5266,left,1.7079,,0,0,0,3,1,25 + 28 = 50,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,132.5297,134.1829,left,1.6431,,0,1,1,2,1,46 - 24 = 25,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,134.1863,135.9819,left,1.7849,,0,2,2,17,1,35 - 26 = 7,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,135.9853,137.4014,left,1.4046,,0,3,3,15,1,5 + 32 = 42,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,137.4044,138.5743,right,1.1591,,0,4,4,38,1,12 - 11 = 1,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,138.578,141.6856,right,3.0966,,0,5,5,35,1,44 - 7 = 37,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,141.6897,143.5948,right,1.8921,,0,6,6,33,1,19 + 11 = 30,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,143.5982,145.2265,left,1.616,,0,7,7,24,1,40 - 22 = 19,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,145.23,145.7447,,,,0,8,8,37,1,22 - 16 = 6,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,145.7455,150.5351,space,4.7849,,150.545,151.7102,right,1,1.1567,,0,0,0,0,1,snow,old,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,151.7116,152.3838,left,1,0.6605,,0,1,1,3,1,table,distractor,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,152.3851,153.1828,right,0,0.7878,,0,2,2,4,1,cold,critical_lure,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,153.1842,153.8488,left,1,0.654,,0,3,3,2,1,cup,distractor,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,,,,,,153.8499,154.8017,right,1,0.942,,0,4,4,1,1,gloves,old,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,1,6,60:72,25:30,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,154.8024,157.0433,space,2.2301,,157.0522,158.5424,0,0,0,0,1,3,soğuk,kış,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,158.544,160.0426,0,1,1,1,1,3,soğuk,buz,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,160.0439,161.5406,0,2,2,2,1,3,soğuk,kar,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,161.5421,163.0418,0,3,3,3,1,3,soğuk,üşümek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,163.0432,164.5416,0,4,4,4,1,3,soğuk,dondurucu,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,164.5431,166.0414,0,5,5,5,1,3,soğuk,ayaz,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,166.0426,167.5413,0,6,6,6,1,3,soğuk,titremek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,167.5425,169.0407,0,7,7,7,1,3,soğuk,derece,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,169.042,170.5406,0,8,8,8,1,3,soğuk,hava,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,170.5425,172.0443,0,9,9,9,1,3,soğuk,rüzgar,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,172.0456,173.5404,0,10,10,10,1,3,soğuk,mont,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,173.5419,175.0401,0,11,11,11,1,3,soğuk,eldiven,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,175.0402,175.0403,175.1213,178.7189,left,3.5898,,0,0,0,23,1,41 + 19 = 65,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
