instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,139.542,140.903,space,1.34,,140.909,142.403,0,0,0,0,1,6,cold,snow,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,142.404,143.902,0,1,1,1,1,6,cold,ice,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,143.904,145.403,0,2,2,2,1,6,cold,winter,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,145.404,146.903,0,3,3,3,1,6,cold,storm,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,146.904,148.403,0,4,4,4,1,6,cold,shiver,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,148.403,149.902,0,5,5,5,1,6,cold,arctic,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,149.903,151.403,0,6,6,6,1,6,cold,weather,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,151.404,152.903,0,7,7,7,1,6,cold,freeze,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,152.904,154.403,0,8,8,8,1,6,cold,chill,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,154.404,155.903,0,9,9,9,1,6,cold,frost,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,155.904,157.403,0,10,10,10,1,6,cold,coat,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,157.403,158.903,0,11,11,11,1,6,cold,gloves,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,158.903,158.903,159.037,161.938,left,2.879,,0,0,0,2,1,46 - 24 = 25,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,161.938,163.084,left,1.126,,0,1,1,4,1,19 + 33 = 53,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,163.084,164.195,left,1.095,,0,2,2,28,1,17 - 13 = -1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,164.199,165.223,left,1.017,,0,3,3,22,1,17 - 7 = 11,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,165.224,166.563,left,1.32,,0,4,4,3,1,25 + 28 = 50,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,166.563,167.91,left,1.339,,0,5,5,24,1,40 - 22 = 19,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,167.911,168.965,left,1.046,,0,6,6,35,1,44 - 7 = 37,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,168.966,172.153,right,3.162,,0,7,7,30,1,11 + 17 = 28,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,172.154,173.168,left,1.009,,0,8,8,37,1,22 - 16 = 6,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,173.168,173.905,,,,0,9,9,9,1,10 + 7 = 17,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,173.905,175.89,space,1.977,,175.9,178.702,left,1,2.789,,0,0,0,3,1,table,distractor,,,,,,,,,,
