instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,127.5902,129.0887,0,2,2,2,1,3,soğuk,kar,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,129.0902,130.5887,0,3,3,3,1,3,soğuk,üşümek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,130.5902,132.0888,0,4,4,4,1,3,soğuk,dondurucu,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,132.0903,133.5888,0,5,5,5,1,3,soğuk,ayaz,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,133.5902,135.0887,0,6,6,6,1,3,soğuk,titremek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,135.0901,136.5887,0,7,7,7,1,3,soğuk,derece,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,136.5901,138.0887,0,8,8,8,1,3,soğuk,hava,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,138.0902,139.5887,0,9,9,9,1,3,soğuk,rüzgar,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,139.5903,141.0887,0,10,10,10,1,3,soğuk,mont,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,141.0903,142.5887,0,11,11,11,1,3,soğuk,eldiven,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,142.5889,142.589,142.6613,144.6898,left,2.0135,,0,0,0,4,1,19 + 33 = 53,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,144.6936,146.4399,right,1.7215,,0,1,1,5,1,17 + 48 = 65,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,146.4437,150.0729,left,3.6068,,0,2,2,17,1,35 - 26 = 7,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,150.0765,153.4726,left,3.3752,,0,3,3,23,1,41 + 19 = 65,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,153.4756,155.8904,left,2.39,,0,4,4,36,1,28 + 42 = 69,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,155.8937,157.3228,right,1.4046,,0,5,5,14,1,24 + 8 = 32,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,157.3262,157.6094,,,,0,6,6,19,1,11 + 10 = 21,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,right,157.6107,159.4888,space,1.8622,,159.4962,160.7547,left,0,1.2475,,0,0,0,1,1,mont,old,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,left,,,,,,160.7557,161.9054,left,1,1.1316,,0,1,1,3,1,kağıt,distractor,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,left,,,,,,161.9064,163.6886,right,0,1.7751,,0,2,2,4,1,soğuk,critical_lure,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,right,,,,,,163.6896,164.4055,right,1,0.6949,,0,3,3,0,1,kış,old,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,left,,,,,,164.4064,165.0888,left,1,0.6691,,0,4,4,2,1,bardak,distractor,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,3,24:36,10:15,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,165.0892,166.2553,space,1.1562,,166.2634,167.7553,0,0,0,0,1,2,tatlı,şeker,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,167.7567,169.2553,0,1,1,1,1,2,tatlı,çikolata,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,169.2565,170.7553,0,2,2,2,1,2,tatlı,pasta,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,170.7567,172.2543,0,3,3,3,1,2,tatlı,bal,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,172.2555,173.7554,0,4,4,4,1,2,tatlı,reçel,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,173.7568,175.2553,0,5,5,5,1,2,tatlı,kek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,175.2567,176.7554,0,6,6,6,1,2,tatlı,kurabiye,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,176.7569,178.2553,0,7,7,7,1,2,tatlı,dondurma,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,178.2565,179.7556,0,8,8,8,1,2,tatlı,gofret,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
